genus,species,"base of range (Ma)","top of range (Ma)",collections,"with abundances","geometric mean abundance"
Prototomus,torvidus,40.400,37.200,1,0,NaN
Protragelaphus,skouzesi,11.608,7.246,2,0,NaN
Protragocerus,chantrei,13.650,7.246,1,0,NaN
Proviverra,gracilis,48.600,40.400,1,0,NaN
Proviverra,pilzi,48.600,40.400,3,0,NaN
Proviverra,robustum,48.600,40.400,2,0,NaN
Proviverra,sp.,40.400,37.200,3,0,NaN
Pseudaelurus,intrepedens,12.700,11.608,1,0,NaN
Pseudaelurus,lorteti,16.900,11.608,9,0,NaN
Pseudaelurus,quadidentatus,16.900,15.970,1,0,NaN
Pseudaelurus,quadridentatus,15.970,13.650,5,1,0.0027
Pseudaelurus,romievensis,16.900,15.970,1,0,NaN
Pseudaelurus,romieviensis,16.900,13.650,3,0,NaN
Pseudaelurus,sp.,13.650,12.750,1,0,NaN
Pseudaelurus,transitorius,16.900,15.970,1,0,NaN
Pseudaelurus,turauensis,15.970,13.650,1,0,NaN
Pseudaelurus,turnauensis,15.970,11.100,2,0,NaN
Pseudailurus,lorteti,20.000,11.608,2,1,0.0238
Pseudailurus,quadridentatus,15.970,8.700,2,1,0.0125
Pseudailurus,sp.,13.650,12.750,1,0,NaN
Pseudailurus,turnauensis,15.970,11.608,1,0,NaN
Pseudamphimeryx,pavloviae,40.400,33.900,4,2,0.0505
Pseudamphimeryx,renevieri,40.400,33.900,16,7,0.0872
Pseudamphimeryx,salesmei,37.200,33.900,1,0,NaN
Pseudamphimeryx,schlosseri,40.400,37.200,6,0,NaN
Pseudamphimeryx,sp.,40.400,37.200,1,0,NaN
Pseudamphimeryx,valdensis,40.400,37.200,1,0,NaN
Pseudarctos,bavaricus,16.900,11.608,7,0,NaN
Pseudarctos,sp.,16.900,15.970,1,0,NaN
Pseudobolodon,dryas,155.700,150.800,1,0,NaN
Pseudobolodon,krebsi,155.700,150.800,1,1,0.0096
Pseudobolodon,oreas,155.700,150.800,2,0,NaN
Pseudocricetodon,adroveri,28.400,23.030,3,0,NaN
Pseudocricetodon,cornelii,28.400,23.030,2,0,NaN
Pseudocricetodon,cornellii,28.400,23.030,1,0,NaN
Pseudocricetodon,montalbanensis,33.900,28.400,1,0,NaN
Pseudocricetodon,philippi,33.900,23.030,2,0,NaN
Pseudocricetodon,simplex,28.400,23.030,3,0,NaN
Pseudocricetodon,sp.,28.400,23.030,2,0,NaN
Pseudocricetodon,spp.,33.900,28.400,1,0,NaN
Pseudocricetodon,thaleri,28.400,20.000,8,0,NaN
Pseudocyonopsis,antiquus,33.900,28.400,1,0,NaN
Pseudocyon,sansaniensis,16.900,12.750,8,1,0.0323
Pseudocyon,steinheimensis,15.970,13.650,1,0,NaN
Pseudodryomys,fugax,33.900,28.400,1,0,NaN
Pseudodryomys,granatensis,15.970,11.608,1,0,NaN
Pseudodryomys,hamadryas,12.750,11.100,1,0,NaN
Pseudodryomys,ibericus,23.030,13.650,19,1,0.0026
Pseudodryomys,julii,15.970,11.608,1,1,1.0000
Pseudodryomys,rex,15.970,11.608,1,1,1.0000
Pseudodryomys,robustus,16.900,15.970,2,1,0.0238
Pseudodryomys,simplicidens,20.430,15.970,14,0,NaN
Pseudodryomys,sp.,20.000,12.750,8,0,NaN
Pseudodryomys,"sp. 1",20.430,15.970,1,0,NaN
Pseudodryomys,"sp. 2",15.970,13.650,1,0,NaN
Pseudoeotragus,seegrabensis,15.970,13.650,1,0,NaN
Pseudogalerix,sp.,16.900,15.970,1,0,NaN
Pseudoloris,crusafonti,40.400,37.200,2,1,0.1613
Pseudoloris,cuestai,48.600,33.900,1,0,NaN
Pseudoloris,godinoti,33.900,28.400,2,0,NaN
Pseudoloris,isabenae,48.600,40.400,1,1,0.1576
Pseudoloris,parvulus,40.400,33.900,12,6,0.0444
Pseudoloris,pyrenaicus,48.600,37.200,1,0,NaN
Pseudoloris,sp.,40.400,33.900,2,0,NaN
Pseudoltinomys,crebrum,48.600,33.900,1,0,NaN
Pseudoltinomys,cuvieri,37.200,33.900,4,0,NaN
Pseudoltinomys,gaillardi,37.200,28.400,3,0,NaN
Pseudoltinomys,gliriformis,37.200,33.900,1,1,1.0000
Pseudoltinomys,phosphoricus,37.200,33.900,4,0,NaN
Pseudoltinomys,sp.,37.200,28.400,6,0,NaN
Pseudoltinomys,sp.1,37.200,33.900,1,0,NaN
Pseudomeriones,abbreviatus,7.246,4.900,1,0,NaN
Pseudomeriones,rhodius,8.700,5.332,2,2,0.1237
Pseudoparamys,cezannei,55.800,48.600,1,0,NaN
Pseudoparamys,sp.,55.800,48.600,1,1,1.0000
Pseudorca,crassidens,0.781,0.012,2,2,1.0000
Pseudorhinolophus,bouziguensis,20.430,15.970,1,0,NaN
Pseudorhinolophus,sp.,33.900,28.400,1,0,NaN
Pseudorhynchocyon,cayluxi,37.200,33.900,1,0,NaN
Pseudosciurus,fissurae,15.970,13.650,2,0,NaN
Pseudosciurus,sp.,33.900,28.400,1,0,NaN
Pseudosciurus,suevicum,28.400,15.970,1,0,NaN
Pseudosciurus,suevicus,33.900,28.400,1,0,NaN
Pseudotheridomys,antiquus,20.000,16.900,1,0,NaN
Pseudotheridomys,parvulus,23.030,15.970,6,0,NaN
Pseudotheridomys,pusillus,28.400,23.030,1,0,NaN
Pseudotheridomys,schaubi,28.400,23.030,5,0,NaN
Pseudotheridomys,sp.,23.030,20.000,2,0,NaN
Pseudotheridomys,werneri,28.400,23.030,1,0,NaN
Pterobalaena,acutorostrata,0.02932,0.000,3,2,1.0000
Pterodon,dasyuroides,37.200,33.900,2,0,NaN
Pterodon,sp.,40.400,33.900,2,0,NaN
Pugiodens,mirus,48.600,40.400,2,0,NaN
Purbeckodon,batei,145.500,140.200,2,1,0.4000
Pusa,hispida,0.126,0.000,5,0,NaN
Putorius,eversmanni,2.588,0.781,1,0,NaN
Putorius,putorius,2.588,0.000,3,0,NaN
Putorius,sp.,2.588,0.126,3,2,0.1098
Putorius,stromeri,3.200,0.781,3,1,0.0336
Quercygale,angustidens,40.400,33.900,3,1,0.0093
Quercygale,hastingsae,37.200,33.900,1,0,NaN
Quercygale,hastingsiae,37.200,33.900,2,0,NaN
Quercygale,helvetica,48.600,37.200,2,0,NaN
Quercygale,sp.,37.200,33.900,1,1,0.0526
Quercysorex,sp.,33.900,28.400,1,0,NaN
Quercysorex,ulmensis,28.400,23.030,3,0,NaN
Rangifer,sp.,2.588,0.012,4,0,NaN
Rangifer,tarandus,2.588,0.012,25,1,0.4286
Rattus,norvegicus,0.012,0.000,1,0,NaN
Rattus,sp.,3.200,0.126,2,1,0.0028
Ratufa,obtusidens,22.400,20.000,1,0,NaN
Ratufa,sp.,16.900,13.650,2,0,NaN
Remiculus,deutschi,58.700,55.800,1,0,NaN
Remys,garimondi,37.200,33.900,2,0,NaN
Remys,ibericus,48.600,33.900,1,0,NaN
Remys,minimus,40.400,37.200,1,1,0.0320
Remys,sp.,40.400,37.200,1,1,0.0010
Renatodon,amalthea,155.700,150.800,1,1,0.0064
Rhagapodemus,athenensis,3.200,2.588,2,0,NaN
Rhagapodemus,ballesioi,5.332,3.200,2,1,0.0007
Rhagapodemus,frecuens,3.200,2.588,2,0,NaN
Rhagapodemus,frequens,3.600,2.588,7,0,NaN
Rhagapodemus,hautimagnensis,8.700,3.200,8,6,0.0277
Rhagapodemus,minor,2.588,0.126,4,0,NaN
Rhagatherium,kowalevskyi,48.600,37.200,4,0,NaN
Rhagatherium,sp.,37.200,33.900,1,0,NaN
Rhagatherium,valdense,37.200,33.900,1,0,NaN
Rhagomys,orthodon,0.781,0.012,10,0,NaN
Rhinocerolophiodon,buxovillanum,48.600,40.400,15,0,NaN
Rhinoceros,aurelianensis,23.030,20.430,1,0,NaN
Rhinoceros,hemithecus,0.781,0.126,1,0,NaN
Rhinoceros,mercki,3.600,0.126,3,1,0.2500
Rhinoceros,pachyganthus,11.608,7.246,1,0,NaN
Rhinoceros,pachygnathus,13.650,5.332,5,0,NaN
Rhinoceros,sp.,23.030,0.126,18,0,NaN
Rhinoceros,tagicus,16.900,15.970,2,0,NaN
Rhinoceros,tichorinus,2.588,0.012,1,0,NaN
Rhinocricetus,ehiki,3.200,2.588,3,2,0.1279
Rhinocricetus,sp.,5.332,0.012,1,1,0.0048
Rhinolophus,dehmi,20.000,16.900,1,0,NaN
Rhinolophus,delphinensis,15.970,3.200,7,0,NaN
Rhinolophus,euryale,3.200,0.126,10,1,0.0370
Rhinolophus,ferrumequinum,3.200,0.012,12,3,0.0054
Rhinolophus,grivensis,20.430,0.012,9,0,NaN
Rhinolophus,hipposideros,0.781,0.126,2,0,NaN
Rhinolophus,kowalskii,3.200,2.588,1,0,NaN
Rhinolophus,mehelyi,2.588,0.126,2,0,NaN
Rhinolophus,neglectus,3.200,2.588,1,0,NaN
Rhinolophus,priscus,37.200,33.900,5,0,NaN
Rhinolophus,sp.,37.200,0.126,8,0,NaN
Rhinolophus,sp.2,37.200,33.900,1,0,NaN
Rhizospalax,poirrieri,28.400,23.030,4,0,NaN
Rhodanomys,hugueneyae,28.400,23.030,3,0,NaN
Rhodanomys,latens,28.400,23.030,3,0,NaN
Rhodanomys,oscensis,23.030,20.000,2,0,NaN
Rhodanomys,transiens,28.400,22.400,5,0,NaN
Riddleria,atecensis,20.000,16.900,1,0,NaN
Ritteneria,manca,22.400,20.000,1,1,0.3462
Ritteneria,molinae,22.400,20.000,1,0,NaN
Ritteneria,sp.,23.030,20.430,1,0,NaN
Robiacina,lavergnei,37.200,33.900,1,0,NaN
Robiacina,minuta,40.400,37.200,2,1,0.0165
Robiacina,quercyi,37.200,33.900,2,2,0.0535
Robiacina,weidmanni,40.400,37.200,1,0,NaN
Robiatherium,cournovense,40.400,37.200,1,1,0.0021
Romanocastor,capeniensis,5.332,2.588,1,0,NaN
Romanocastor,filipescui,5.332,2.588,1,0,NaN
Ronzotherium,filholi,33.900,28.400,3,0,NaN
Ronzotherium,sp.,33.900,28.400,1,0,NaN
Ronzotherium,velaunum,33.900,28.400,1,0,NaN
Rorqualus,borealis,0.012,0.000,1,0,NaN
Rorqualus,musculus,0.012,0.000,1,0,NaN
Rorqualus,sp.,5.332,2.588,1,0,NaN
Rotundomys,montisrotundi,11.100,7.750,5,0,NaN
Rudicetus,sp.,13.650,11.608,1,1,1.0000
Rudicetus,squalodontoides,20.430,5.332,2,0,NaN
Rupicapra,rupicapra,0.126,0.012,3,0,NaN
Rupicapra,sp.,0.781,0.126,1,1,0.0033
Ruscinomys,europaeus,3.600,2.588,5,0,NaN
Ruscinomys,lasallei,7.246,4.900,1,0,NaN
Ruscinomys,schaubi,7.750,5.332,14,10,0.1009
Ruscinomys,sp.,8.700,5.332,3,1,0.0530
Russellmys,denisae,55.800,48.600,1,0,NaN
Rytiodus,capgrandi,23.030,20.430,2,0,NaN
Rytiodus,sp.,23.030,20.430,1,0,NaN
Sachalinocetus,cholmicus,23.030,11.608,1,0,NaN
Saiga,tatarica,0.126,0.012,1,0,NaN
Samotherium,boissieri,11.608,7.246,1,0,NaN
Samotherium,sp.,5.332,2.588,1,0,NaN
Samotragus,pilgrimi,12.750,11.100,1,0,NaN
Sanitherium,schlagintweiti,16.900,13.650,1,0,NaN
Sansanosmilus,jourdani,13.650,11.100,5,1,0.0051
Sansanosmilus,palmidens,15.970,11.608,1,0,NaN
Sardolutra,ichnusae,2.588,0.000,1,1,1.0000
Sarmatodelphis,moldavicus,13.650,11.608,1,0,NaN
Sarmatonectes,sintsovi,13.650,11.608,1,0,NaN
Sarnacius,gingerichi,58.700,55.800,3,1,1.0000
Saturninia,beata,40.400,33.900,5,2,0.0055
Saturninia,carbonum,55.800,33.900,1,0,NaN
Saturninia,gracilis,37.200,28.400,9,0,NaN
Saturninia,intermedia,37.200,33.900,1,0,NaN
Saturninia,mamertensis,48.600,37.200,2,2,0.0184
Saturninia,pirenaica,37.200,33.900,1,0,NaN
Saturninia,sp.,55.800,37.200,4,1,0.0010
Saturninia,"sp. 1",55.800,48.600,2,1,0.1111
Saturninia,"sp. 2",55.800,40.400,2,2,0.4082
Saturninia,sp.1,37.200,33.900,3,0,NaN
Saturninia,stintoni,33.900,28.400,1,0,NaN
Saturninia,tobieni,37.200,33.900,5,0,NaN
Saxonella,crepaturae,61.700,58.700,1,0,NaN
Sayimys,sp.,16.900,13.650,1,1,0.0092
Scaldicetus,antwerpiensis,11.608,2.588,1,0,NaN
Scaldicetus,bellunensis,23.030,20.430,1,0,NaN
Scaldicetus,caretti,15.970,1.806,13,0,NaN
Scaldicetus,degiorgii,11.608,7.246,1,0,NaN
Scaldicetus,grandis,20.430,1.806,15,1,1.0000
Scaldicetus,inflatus,13.650,11.608,1,0,NaN
Scaldicetus,lorteti,23.030,5.332,1,0,NaN
Scaldicetus,minor,5.332,3.600,1,0,NaN
Scaldicetus,perpinguis,20.430,15.970,1,0,NaN
Scaldicetus,sp.,16.900,0.012,9,4,0.7071
Scapanulus,agrarius,4.900,4.200,1,0,NaN
Scaptonyx,edwardsi,15.970,11.608,4,0,NaN
Scaptonyx,sp.,16.900,15.970,1,0,NaN
Schizodelphis,canaliculatus,20.430,15.970,1,0,NaN
Schizodelphis,compressus,11.608,5.332,1,0,NaN
Schizodelphis,morckhoviensis,13.650,12.700,2,1,0.5000
Schizodelphis,planus,20.430,15.970,1,0,NaN
Schizodelphis,pseudodelphis,15.970,11.608,1,0,NaN
Schizodelphis,sp.,20.430,7.246,10,0,NaN
Schizodelphis,squalodontoides,20.430,15.970,1,0,NaN
Schizodelphis,sulcatus,23.030,11.608,17,3,0.7937
Schizogalerix,macedonica,8.700,5.332,1,0,NaN
Schizogalerix,moedlingensis,8.700,7.246,3,0,NaN
Schizogalerix,sp.,16.900,5.332,5,1,0.1060
Schizogalerix,voesendorfensis,5.332,3.600,1,0,NaN
Schizogalerix,zapfei,8.700,7.246,2,0,NaN
Sciuroides,ehrensteinensis,37.200,33.900,4,0,NaN
Sciuroides,intermedius,37.200,33.900,2,0,NaN
Sciuroides,rissonei,40.400,37.200,1,0,NaN
Sciuroides,siderolithicus,48.600,33.900,1,0,NaN
Sciuroides,sp.,40.400,33.900,2,1,0.0010
Sciuromys,cayluxi,33.900,28.400,1,0,NaN
Sciurotamias,sp.,4.900,4.200,1,0,NaN
Sciurus,anomalus,3.200,0.781,2,0,NaN
Sciurus,fissurae,20.430,11.608,4,0,NaN
Sciurus,giganteus,23.030,20.430,1,0,NaN
Sciurus,sp.,5.332,0.126,21,4,0.0020
Sciurus,vulgaris,2.588,0.126,5,1,0.0007
Sciurus,warthae,4.900,0.781,7,1,0.0091
Scraeva,hatherwoodensis,37.200,33.900,1,0,NaN
Scraeva,sp.,40.400,37.200,1,0,NaN
Scraeva,woodi,37.200,33.900,1,1,0.0909
Seia,sp.,58.700,55.800,1,0,NaN
Semigenetta,cadeoti,16.900,15.970,2,0,NaN
Semigenetta,elegans,20.000,15.970,2,1,0.1111
Semigenetta,mutata,12.700,11.100,5,0,NaN
Semigenetta,repelini,20.430,13.650,2,0,NaN
Seorsumuscardinus,alpinus,16.900,15.970,2,0,NaN
Septemtriocetus,bosselaersi,3.600,2.588,1,1,1.0000
Septidelphis,morrii,5.332,2.588,1,1,1.0000
Shuotherium,sp.,167.700,164.700,2,2,0.0244
Sibirotherium,rossicum,130.000,112.030,1,0,NaN
Sicista,pliocaenica,5.332,2.588,1,1,0.0063
Sicista,praeloriger,3.200,0.126,26,12,0.0055
Sicista,sp.,2.588,0.126,6,0,NaN
Sicista,subtilis,2.588,0.126,6,3,0.0217
Simamphicyon,helveticus,40.400,37.200,1,1,0.0093
Simocyon,batalleri,9.700,8.700,1,0,NaN
Simocyon,primigenius,11.608,5.332,1,0,NaN
Simpsonodon,oxfordensis,167.700,164.700,1,1,0.1549
Simpsonodon,sibiricus,167.700,164.700,1,0,NaN
Simpsonodon,sp.,167.700,164.700,1,0,NaN
Sineleutherus,issedonicus,167.700,164.700,1,0,NaN
Sinocastor,sp.,5.332,2.588,1,1,0.0003
Sinohippus,sampelayoi,9.700,8.700,3,0,NaN
Siphonocetus,sp.,5.332,2.588,1,0,NaN
Sirenavus,hungaricus,48.600,40.400,1,1,0.5000
Sirenavus,sp.,37.200,33.900,3,2,1.0000
Sivatherium,sp.,5.332,2.588,1,0,NaN
Sminthozapus,betfianus,2.588,0.781,1,0,NaN
Sminthozapus,janossyi,5.332,2.588,3,0,NaN
Sminthozapus,sp.,4.900,4.200,1,0,NaN
Soergelia,brigittae,2.588,0.781,1,0,NaN
Soergelia,mayfieldi,2.588,0.012,2,0,NaN
Soergelia,minor,2.588,0.126,2,0,NaN
Soergelia,sp.,2.588,0.126,2,0,NaN
Sophianacetus,commenticius,13.650,11.608,1,1,1.0000
Sorex,alpinus,0.781,0.126,4,0,NaN
Sorex,aranaeus,0.012,0.000,1,0,NaN
Sorex,araneus,2.588,0.012,14,3,0.0215
Sorex,aranoides,0.781,0.126,3,0,NaN
Sorex,austriacus,0.781,0.126,1,0,NaN
Sorex,bor,4.900,1.806,12,3,0.0066
Sorex,casimiri,4.200,2.588,3,0,NaN
Sorex,dehmi,13.650,11.608,2,0,NaN
Sorex,grivensis,15.970,11.608,1,0,NaN
Sorex,helleri,0.781,0.126,1,0,NaN
Sorex,hibbardi,4.200,3.200,1,0,NaN
Sorex,hundsheimensis,0.781,0.126,1,0,NaN
Sorex,kennardi,0.781,0.126,1,0,NaN
Sorex,margaritodon,2.588,0.781,8,0,NaN
Sorex,minutissimus,0.781,0.012,4,1,1.0000
Sorex,minutus,4.900,0.012,52,12,0.0040
Sorex,mirabilis,5.332,2.588,1,1,0.0006
Sorex,pachyodon,0.781,0.126,1,0,NaN
Sorex,polonicus,3.200,2.588,1,0,NaN
Sorex,postsavini,0.781,0.126,1,0,NaN
Sorex,praealpinus,4.200,0.126,7,1,0.0071
Sorex,praearaneus,4.200,0.126,14,2,0.0020
Sorex,praeminutus,3.200,0.781,2,0,NaN
Sorex,pseudoalpinus,4.200,3.200,1,0,NaN
Sorex,pygmaeus,0.781,0.126,2,0,NaN
Sorex,runtonensis,4.900,0.126,45,17,0.0302
Sorex,savini,4.200,0.126,16,0,NaN
Sorex,sp.,8.700,0.126,34,8,0.0079
Sorex,"sp. 1",4.900,0.126,2,0,NaN
Sorex,"sp. 2",4.900,0.126,3,0,NaN
Sorex,"sp. 3",4.900,4.200,1,0,NaN
Sorex,"sp. A",0.781,0.126,1,0,NaN
Sorex,subaraneus,5.332,0.126,7,2,0.0265
Sorex,subminutus,4.200,3.200,5,0,NaN
Sorex,vulgaris,0.781,0.126,2,0,NaN
Soricella,discrepans,22.400,11.608,6,0,NaN
Soricella,sp.,16.900,15.970,1,0,NaN
Soriculus,gibberodon,3.200,2.588,2,1,0.0264
Soriculus,kubinyi,4.900,4.200,1,0,NaN
Soriculus,sp.,2.588,0.781,1,1,0.0010
Spalacotherium,evansae,145.500,140.200,4,2,0.3162
Spalacotherium,henkeli,130.000,125.450,1,1,0.2800
Spalacotherium,hookeri,145.500,140.200,1,1,1.0000
Spalacotherium,sp.,145.500,140.200,2,0,NaN
Spalacotherium,taylori,140.200,136.400,1,1,0.3333
Spalacotherium,tricuspidens,145.500,136.400,4,4,0.0958
Spalax,advenus,2.588,0.012,9,7,0.0033
Spalax,leucodon,0.781,0.126,2,2,0.0142
Spalax,leurodon,4.200,2.588,1,0,NaN
Spalax,minor,2.588,0.781,2,2,0.0177
Spalax,nehringi,2.588,0.781,1,0,NaN
Spalax,sotiriosi,7.246,4.900,1,0,NaN
Spalax,sp.,5.332,0.012,12,0,NaN
Spermophilinus,besanus,16.900,13.650,4,2,0.0093
Spermophilinus,bredai,16.900,7.750,45,1,0.0291
Spermophilinus,giganteus,7.246,4.900,1,0,NaN
Spermophilinus,sp.,8.700,7.246,5,0,NaN
Spermophilinus,turoliensis,8.700,5.332,8,8,0.0392
Spermophilus,bredai,13.650,12.750,2,0,NaN
Spermophilus,citelloides,0.781,0.012,5,3,0.0197
Spermophilus,dietrichi,0.781,0.126,1,0,NaN
Spermophilus,major,0.781,0.126,1,1,0.0021
Spermophilus,nogaici,2.588,0.781,1,0,NaN
Spermophilus,parryi,0.126,0.012,1,0,NaN
Spermophilus,polonicus,4.200,1.806,5,1,0.0456
Spermophilus,primigenius,3.200,0.126,30,10,0.0100
Spermophilus,sp.,3.200,0.012,19,7,0.0224
Spermophilus,superciliosus,0.126,0.012,5,0,NaN
Spermophilus,undulatus,2.588,0.012,3,1,0.0648
Spirocerus,kjakhtensis,0.126,0.012,1,1,0.0352
Spirocerus,sp.,2.588,0.781,1,0,NaN
Spirocerus,wongi,2.588,0.781,2,0,NaN
Squalodelphis,fabianii,23.030,15.970,2,0,NaN
Squalodelphis,pusillus,15.970,13.650,1,1,0.5000
Squalodon,antverpiensis,15.970,7.246,2,0,NaN
Squalodon,bariensis,23.030,13.650,4,0,NaN
Squalodon,bellunensis,28.400,11.608,5,1,1.0000
Squalodon,bordae,20.430,15.970,1,1,0.3333
Squalodon,catulli,23.030,20.430,1,0,NaN
Squalodon,dalpiazi,20.430,13.650,2,1,0.2500
Squalodon,grateloupi,11.608,7.246,2,1,1.0000
Squalodon,grateloupii,28.400,15.970,4,3,0.3816
Squalodon,hypsispondylus,28.400,23.030,1,0,NaN
Squalodon,imperator,13.650,11.608,1,0,NaN
Squalodon,linzianus,28.400,23.030,1,0,NaN
Squalodon,melitensis,28.400,7.246,4,1,1.0000
Squalodon,meyeri,20.430,15.970,1,0,NaN
Squalodon,molassicus,20.430,15.970,1,0,NaN
Squalodon,pedronii,20.430,15.970,1,0,NaN
Squalodon,peregrinus,23.030,20.430,1,1,1.0000
Squalodon,servatus,20.430,15.970,1,0,NaN
Squalodon,sp.,33.900,2.588,17,5,0.6988
Squalodon,"sp. A",15.970,11.608,1,0,NaN
Squalodon,vocontiorum,20.430,15.970,1,1,1.0000
Squalodon,wingei,33.900,23.030,2,1,1.0000
Srinitium,caeruleum,28.400,23.030,1,0,NaN
Srinitium,marteli,33.900,28.400,1,0,NaN
Stachomys,trilobodon,5.332,2.588,3,0,NaN
Stehlinia,gracilis,37.200,33.900,3,0,NaN
Stehlinia,minor,37.200,33.900,2,0,NaN
Stehlinia,pusilla,48.600,40.400,1,1,0.1152
Stehlinia,quercyi,37.200,33.900,1,0,NaN
Stehlinia,ruetimeyeri,48.600,40.400,1,1,0.1152
Stehlinia,sp.,37.200,33.900,1,0,NaN
Stenella,sp.,5.332,3.600,2,0,NaN
Steneofiber,bredai,16.900,15.970,1,0,NaN
Steneofiber,castorinus,22.400,20.000,1,0,NaN
Steneofiber,dehmi,28.400,23.030,1,0,NaN
Steneofiber,depereti,16.900,13.650,17,2,0.0778
Steneofiber,eseri,33.900,11.608,3,0,NaN
Steneofiber,jaegeri,15.970,11.100,5,0,NaN
Steneofiber,minutus,16.900,9.700,6,0,NaN
Steneofiber,sansaniensis,15.970,11.608,1,0,NaN
Steneofiber,sp.,37.200,2.588,5,0,NaN
Steneofiber,wezensis,4.200,3.200,1,0,NaN
Stenogale,julieni,22.400,20.000,1,0,NaN
Stenoplesictis,cayluxi,33.900,28.400,1,0,NaN
Stenoplesictis,sp.,33.900,28.400,1,0,NaN
Steno,sp.,3.600,2.588,2,0,NaN
Stephanomys,balcellsi,3.200,2.588,4,0,NaN
Stephanomys,donnezani,3.600,3.200,10,3,0.3214
Stephanomys,dubari,7.246,4.900,1,0,NaN
Stephanomys,minor,5.332,2.588,9,2,0.1808
Stephanomys,progressus,3.200,2.588,3,0,NaN
Stephanomys,ramblensis,7.246,5.332,13,7,0.3068
Stephanomys,sp.,11.608,3.200,3,1,0.0539
Stephanomys,thaleri,3.600,2.588,6,1,0.2409
Stephanorhinus,elatus,5.332,2.588,2,0,NaN
Stephanorhinus,etruscus,3.200,0.126,100,26,0.0935
Stephanorhinus,hemitoechus,2.588,0.12,11,1,0.0064
Stephanorhinus,hundsheimensis,2.588,0.126,13,1,0.3571
Stephanorhinus,jeanvireti,5.332,2.588,5,0,NaN
Stephanorhinus,kirchbergensis,0.781,0.126,3,0,NaN
Stephanorhinus,leptorhinus,5.332,2.588,3,0,NaN
Stephanorhinus,megarhinus,4.900,4.200,3,0,NaN
Stephanorhinus,mercki,0.781,0.126,4,0,NaN
Stephanorhinus,sp.,3.200,0.126,7,1,0.0196
Stereodelphis,sp.,23.030,5.332,1,0,NaN
Stertomys,daamsi,11.608,5.332,1,0,NaN
Stertomys,daunius,11.608,5.332,1,0,NaN
Storchia,biradicata,11.100,8.700,5,0,NaN
Storchia,meszaroshi,13.650,11.608,1,0,NaN
Strogulognathus,sansaniensis,15.970,11.608,1,0,NaN
Stromeriella,depressa,22.400,20.000,1,0,NaN
Stromeriella,franconica,20.000,16.900,2,1,0.1111
Suevoglis,wannemacheri,28.400,23.030,3,0,NaN
Suevosciurus,authodon,40.400,37.200,1,0,NaN
Suevosciurus,ebingensis,33.900,28.400,1,0,NaN
Suevosciurus,ehingensi,33.900,28.400,1,0,NaN
Suevosciurus,ehingensis,37.200,28.400,2,0,NaN
Suevosciurus,fraasi,37.200,28.400,5,1,0.1747
Suevosciurus,minimus,37.200,33.900,1,0,NaN
Suevosciurus,mutabilis,37.200,33.900,2,0,NaN
Suevosciurus,palustris,37.200,33.900,5,0,NaN
Suevosciurus,romani,40.400,37.200,1,1,0.0114
Suevosciurus,sp.,37.200,33.900,2,0,NaN
Sulakocetus,dagestanicus,28.400,23.030,1,0,NaN
Sulimskia,kretzoii,4.900,1.806,6,1,0.0041
Suncus,hungaricus,0.781,0.126,1,1,0.0013
Suncus,pannonicus,4.900,4.200,1,0,NaN
Sunnyodon,notleyi,145.500,140.200,1,0,NaN
Sunnyodon,sp.,145.500,140.200,1,1,1.0000
Sus,arvernensis,3.200,2.588,1,1,0.2000
Sus,choeroides,8.700,5.332,1,0,NaN
Sus,domesticus,0.012,0.000,1,0,NaN
Sus,erymanthius,13.650,7.246,6,0,NaN
Sus,major,11.608,7.246,3,0,NaN
Sus,minor,5.332,2.588,11,0,NaN
Sus,palustris,0.781,0.012,2,1,0.2174
Sus,priscus,0.781,0.126,2,0,NaN
Sus,scrofa,2.588,0.000,50,7,0.0386
Sus,sondaari,3.600,0.012,2,0,NaN
Sus,sp.,12.700,0.012,23,2,0.0793
Sus,strozzi,5.332,2.588,1,1,0.1579
Sus,strozzii,3.200,1.806,15,4,0.0590
Synaptomys,europaeus,3.200,2.588,2,0,NaN
Tachypteron,franzeni,48.600,40.400,1,0,NaN
Tadarida,engesseri,13.650,12.750,1,0,NaN
Tadarida,helveticus,20.430,15.970,1,0,NaN
Tadarida,leptognatha,13.650,12.750,1,0,NaN
Tadarida,sp.,37.200,0.781,6,1,0.0045
Tadarida,sp.2,37.200,33.900,1,0,NaN
Tagicetus,joneti,13.650,11.608,1,1,1.0000
Talpavus,sp.,55.800,48.600,1,0,NaN
Talpa,caeca,0.781,0.126,11,0,NaN
Talpa,csarnotana,5.332,3.200,2,1,0.0097
Talpa,episcopalis,2.588,0.126,2,0,NaN
Talpa,europaea,0.781,0.000,44,6,0.0574
Talpa,europaena,0.781,0.126,1,1,0.0307
Talpa,fossilis,8.700,0.126,38,16,0.0120
Talpa,gilothi,11.100,7.750,6,0,NaN
Talpa,gracilis,2.588,0.781,1,0,NaN
Talpa,minor,4.900,0.126,46,9,0.0092
Talpa,minuta,15.970,7.750,13,0,NaN
Talpa,neagui,5.332,2.588,2,0,NaN
Talpa,praeglacialis,2.588,0.781,1,0,NaN
Talpa,romana,0.781,0.126,4,1,0.0106
Talpa,sp.,11.100,0.126,24,4,0.0442
Talpa,tenuidentata,22.400,15.970,2,0,NaN
Talpa,tyrrhenica,0.781,0.126,5,0,NaN
